time	V(n006)
3.754630767308637e-02	-1.001624e-01
3.759095053022923e-02	-7.851231e-02
3.763559338737208e-02	-5.673116e-02
3.768023624451494e-02	-3.481894e-02
3.772487910165780e-02	-1.277565e-02
3.784206660165779e-02	4.486366e-02
3.787554874451494e-02	6.130287e-02
3.790903088737207e-02	7.765396e-02
3.794251303022922e-02	9.391693e-02
3.797599517308636e-02	1.100918e-01
3.800947731594351e-02	1.261785e-01
3.804295945880064e-02	1.421771e-01
3.807644160165779e-02	1.580876e-01
3.813782553022921e-02	1.870251e-01
3.819920945880064e-02	2.152304e-01
3.826059338737207e-02	2.427033e-01
3.832197731594350e-02	2.694439e-01
3.838336124451493e-02	2.954522e-01
3.844474517308635e-02	3.207281e-01
3.850612910165778e-02	3.452717e-01
3.854519160165778e-02	3.603005e-01
3.858425410165778e-02	3.748716e-01
3.862331660165778e-02	3.889852e-01
3.866237910165778e-02	4.026411e-01
3.870144160165778e-02	4.158394e-01
3.874050410165777e-02	4.285802e-01
3.877956660165777e-02	4.408633e-01
3.883537017308634e-02	4.575479e-01
3.889117374451492e-02	4.730702e-01
3.894697731594349e-02	4.874302e-01
3.900278088737205e-02	5.006277e-01
3.905858445880062e-02	5.126629e-01
3.911438803022919e-02	5.235358e-01
3.917019160165777e-02	5.332463e-01
3.921483445880062e-02	5.400689e-01
3.925947731594348e-02	5.460583e-01
3.930412017308633e-02	5.512146e-01
3.934876303022919e-02	5.555378e-01
3.939340588737204e-02	5.590277e-01
3.943804874451490e-02	5.616846e-01
3.948269160165776e-02	5.635083e-01
3.951059338737204e-02	5.642075e-01
3.953849517308633e-02	5.645746e-01
3.956639695880061e-02	5.646096e-01
3.959429874451490e-02	5.643125e-01
3.962220053022918e-02	5.636833e-01
3.965010231594347e-02	5.627220e-01
3.967800410165775e-02	5.614285e-01
3.979519160165775e-02	5.524035e-01
3.995144160165775e-02	5.314829e-01
3.999050410165775e-02	5.248183e-01
4.000000000000000e-02	5.231152e-01
